loan_id,age,education,proof_submitted,loan_amount,asset_cost,no_of_loans,no_of_curr_loans,last_delinq_none,loan_default
1824,47,2.0,Aadhar,687108.0,947664.0,0,0,0,0
6470,32,1.0,Aadhar,576588.0,669240.0,0,0,0,1
6688,44,1.0,Aadhar,639540.0,847140.0,3,3,0,1
4545,33,2.0,PAN,938628.0,1307616.0,0,0,0,1
5566,47,2.0,Aadhar,846444.0,1007040.0,0,0,0,1
717,47,1.0,Aadhar,699108.0,932124.0,0,0,0,0
6237,47,2.0,Aadhar,821076.0,1157424.0,0,0,0,1
6527,27,2.0,Aadhar,824028.0,1205784.0,0,0,0,0
2049,35,2.0,Aadhar,502728.0,744276.0,6,4,0,0
5998,49,2.0,PAN,690756.0,903600.0,0,0,0,0
5265,43,1.0,Aadhar,632436.0,817824.0,0,0,0,0
4179,43,1.0,VoterID,719364.0,928080.0,11,6,0,1
4810,36,1.0,Aadhar,626436.0,979980.0,0,0,0,0
2725,43,1.0,Driving,607236.0,788436.0,3,2,0,0
6320,42,1.0,Aadhar,663108.0,845772.0,6,4,0,0
1461,28,1.0,Aadhar,345408.0,660360.0,2,0,0,0
5990,44,1.0,Aadhar,720756.0,819600.0,12,5,0,0
1669,37,1.0,Aadhar,832284.0,1107528.0,4,2,0,1
2757,28,2.0,Aadhar,713364.0,784500.0,0,0,0,0
2001,46,1.0,Aadhar,683760.0,906324.0,2,0,0,0
4572,47,2.0,Aadhar,592188.0,777420.0,4,3,0,0
4614,37,2.0,Aadhar,557472.0,718356.0,2,0,0,1
405,29,2.0,Aadhar,746556.0,1341540.0,0,0,0,0
385,40,1.0,Aadhar,494400.0,743016.0,4,0,0,0
6280,32,1.0,Aadhar,1039440.0,1200624.0,0,0,0,0
2153,33,1.0,Aadhar,608196.0,751524.0,5,4,0,0
1634,39,1.0,Aadhar,782028.0,1057740.0,3,2,0,1
6511,47,2.0,Aadhar,604836.0,830136.0,3,2,0,0
5581,29,1.0,Aadhar,690156.0,837684.0,3,3,0,1
4785,26,1.0,Aadhar,662736.0,812400.0,2,2,0,1
3926,46,1.0,Aadhar,696156.0,804900.0,0,0,0,0
5337,43,2.0,Aadhar,629736.0,770016.0,8,5,0,0
4159,39,1.0,Aadhar,497928.0,714840.0,0,0,0,0
4949,34,2.0,Aadhar,551388.0,817800.0,0,0,0,1
5899,48,1.0,Aadhar,633636.0,742308.0,0,0,0,0
5359,36,2.0,PAN,648156.0,859620.0,0,0,0,1
224,28,2.0,Aadhar,694308.0,907152.0,0,0,0,1
2194,31,1.0,Aadhar,722556.0,858888.0,0,0,0,0
3137,27,1.0,Aadhar,711840.0,903840.0,0,0,0,1
4470,35,1.0,PAN,612936.0,826092.0,2,2,0,0
1825,34,2.0,VoterID,568188.0,799728.0,2,0,0,0
6426,38,1.0,Aadhar,318348.0,799632.0,5,4,0,0
5125,43,2.0,Aadhar,746256.0,1085772.0,2,2,0,1
4973,27,2.0,VoterID,624936.0,877440.0,0,0,0,0
798,31,1.0,Aadhar,814584.0,983640.0,5,5,0,0
2872,33,1.0,Aadhar,738516.0,1095600.0,2,2,0,0
10,46,2.0,Aadhar,554988.0,761724.0,3,0,0,1
1945,46,2.0,Aadhar,686472.0,804000.0,11,3,0,1
1839,42,2.0,VoterID,540588.0,727860.0,0,0,0,0
4805,31,1.0,Aadhar,681108.0,865308.0,2,2,0,1
256,40,2.0,Aadhar,518700.0,696000.0,3,2,0,1
5714,29,2.0,Aadhar,669108.0,839376.0,3,2,0,1
4486,47,2.0,PAN,639156.0,841044.0,0,0,0,1
6302,39,1.0,Aadhar,776628.0,999216.0,0,0,0,1
1582,24,,Aadhar,873876.0,1005492.0,2,0,0,0
2957,47,1.0,Aadhar,753600.0,960000.0,0,0,0,0
925,38,2.0,Aadhar,529740.0,866808.0,8,3,0,1
6194,35,1.0,Aadhar,578400.0,717504.0,0,0,0,1
2509,48,2.0,Aadhar,650556.0,806760.0,0,0,0,1
6133,24,2.0,Aadhar,680508.0,872364.0,0,0,0,0
5025,30,1.0,Aadhar,615636.0,874632.0,12,3,0,0
5321,45,2.0,PAN,573516.0,875292.0,0,0,0,1
6043,38,2.0,Aadhar,461868.0,788700.0,2,2,0,0
3776,47,1.0,Aadhar,545964.0,749316.0,2,2,0,1
4836,27,2.0,Aadhar,713364.0,949824.0,3,2,1,1
4137,42,2.0,Aadhar,577788.0,800856.0,0,0,0,0
4965,26,1.0,VoterID,684156.0,877344.0,0,0,0,0
2780,30,1.0,Aadhar,655308.0,857640.0,0,0,0,0
540,28,2.0,Aadhar,692556.0,837600.0,0,0,0,0
2746,27,1.0,Aadhar,693108.0,864612.0,0,0,0,1
6287,47,2.0,Aadhar,553740.0,1020192.0,5,3,0,0
6387,31,2.0,VoterID,487320.0,954000.0,0,0,0,1
5468,27,1.0,Aadhar,467268.0,696048.0,2,2,0,1
1146,33,1.0,Aadhar,693108.0,930960.0,2,2,0,0
5128,40,2.0,VoterID,636936.0,861972.0,0,0,0,1
4469,25,1.0,Aadhar,740556.0,954972.0,3,2,0,1
668,28,1.0,Aadhar,996396.0,1401852.0,0,0,0,1
3020,25,1.0,Aadhar,734556.0,864168.0,0,0,0,1
358,27,1.0,Aadhar,708564.0,809844.0,3,2,0,1
5064,40,2.0,Aadhar,686292.0,825576.0,3,3,0,1
2832,27,1.0,Aadhar,443268.0,782172.0,0,0,0,0
2784,45,2.0,VoterID,520728.0,726240.0,4,4,0,0
1354,42,1.0,Aadhar,336348.0,704400.0,3,2,0,1
5132,36,2.0,VoterID,696108.0,1217448.0,2,2,0,1
471,37,2.0,Aadhar,448980.0,799380.0,4,3,0,0
2704,32,2.0,Aadhar,327000.0,894000.0,0,0,0,0
3331,46,1.0,Aadhar,637668.0,799200.0,0,0,0,0
3638,46,2.0,Aadhar,806028.0,964200.0,9,5,0,0
1397,25,2.0,Aadhar,686556.0,852768.0,2,0,0,1
3585,45,2.0,VoterID,658956.0,761544.0,7,5,0,0
6274,45,2.0,VoterID,897300.0,1260288.0,2,2,0,1
5263,30,1.0,Aadhar,764028.0,874800.0,0,0,0,0
5646,27,2.0,Aadhar,826584.0,1213044.0,4,2,0,1
3377,30,2.0,Aadhar,1744344.0,2067708.0,2,2,0,0
1257,28,1.0,Aadhar,657108.0,828000.0,0,0,0,1
6191,44,2.0,Aadhar,728556.0,883368.0,4,2,0,1
3513,35,1.0,Aadhar,664668.0,834732.0,2,2,0,0
5652,36,1.0,Aadhar,774984.0,1061148.0,0,0,0,0
5779,31,1.0,Aadhar,563988.0,814248.0,0,0,0,0
1251,42,2.0,Aadhar,696708.0,790140.0,8,4,0,0
5796,31,1.0,Aadhar,740556.0,920784.0,2,2,0,1
5349,42,2.0,Aadhar,796584.0,932112.0,0,0,0,1
6722,34,1.0,Aadhar,589836.0,1013016.0,0,0,0,0
4299,30,2.0,Aadhar,639636.0,1094676.0,8,7,0,1
3285,26,1.0,Aadhar,536988.0,742920.0,0,0,0,1
2934,48,2.0,Aadhar,705108.0,960000.0,0,0,0,1
4176,35,2.0,Aadhar,877476.0,1199940.0,3,0,0,0
5269,48,1.0,Aadhar,996396.0,1435212.0,0,0,0,0
4911,29,1.0,Aadhar,639636.0,819480.0,0,0,0,0
1853,27,2.0,Aadhar,777744.0,1190904.0,0,0,0,1
6542,44,2.0,Aadhar,624936.0,732384.0,3,2,0,0
6810,40,2.0,VoterID,484908.0,807480.0,0,0,0,1
2106,46,1.0,Aadhar,791484.0,923952.0,0,0,0,1
134,50,2.0,Aadhar,755364.0,1155420.0,0,0,0,0
5237,29,2.0,Aadhar,699108.0,1501440.0,0,0,0,0
5030,45,2.0,Aadhar,1174788.0,1790352.0,0,0,0,0
929,27,1.0,VoterID,678876.0,809136.0,2,2,0,1
824,25,2.0,Aadhar,825804.0,1282188.0,0,0,0,0
6354,47,2.0,Aadhar,550548.0,891600.0,0,0,0,0
1532,34,2.0,Aadhar,1150788.0,2094528.0,0,0,0,1
1215,33,1.0,Aadhar,477600.0,765528.0,5,4,0,1
505,31,2.0,Aadhar,755364.0,918300.0,0,0,0,1
4286,47,2.0,Aadhar,484728.0,1263804.0,0,0,0,1
1997,39,1.0,Aadhar,455268.0,855600.0,2,0,0,0
3073,33,2.0,Aadhar,642588.0,817464.0,7,2,0,0
1959,45,2.0,Aadhar,565788.0,801096.0,0,0,0,1
1385,38,2.0,Aadhar,496728.0,600912.0,0,0,0,1
895,23,,Aadhar,672156.0,846768.0,0,0,0,0
4925,22,,Aadhar,639636.0,886344.0,3,0,0,0
456,30,2.0,Aadhar,477528.0,783480.0,0,0,0,0
5780,40,2.0,Aadhar,741756.0,904932.0,19,2,0,1
6478,49,1.0,Aadhar,628320.0,763164.0,2,0,0,1
3710,38,1.0,Aadhar,578988.0,737640.0,0,0,0,0
6453,42,2.0,Aadhar,731364.0,859092.0,21,5,0,0
4850,47,1.0,Aadhar,932208.0,1121400.0,2,2,0,1
4749,42,2.0,Aadhar,737964.0,949992.0,0,0,0,1
4269,42,2.0,Aadhar,783600.0,972000.0,16,5,0,0
3523,39,2.0,Aadhar,790584.0,900192.0,3,2,0,1
4135,33,2.0,Aadhar,627636.0,1856400.0,0,0,0,1
3603,45,2.0,Aadhar,579396.0,723600.0,4,0,0,1
6840,43,1.0,Aadhar,365808.0,764400.0,0,0,0,0
714,29,1.0,Aadhar,508728.0,706824.0,3,3,0,0
4187,27,1.0,Aadhar,690156.0,926568.0,0,0,0,0
2215,33,2.0,Aadhar,810984.0,963348.0,2,2,0,1
5302,37,1.0,Aadhar,784584.0,892644.0,0,0,0,1
2924,29,2.0,Aadhar,621636.0,801876.0,0,0,0,0
1811,35,2.0,Aadhar,505128.0,655320.0,0,0,0,0
3487,27,2.0,Aadhar,701928.0,935448.0,0,0,0,0
3142,33,1.0,Aadhar,669108.0,886860.0,6,6,0,1
1828,36,1.0,Aadhar,496728.0,832200.0,6,4,0,1
1156,38,1.0,Aadhar,562188.0,1212000.0,3,3,0,0
1325,26,2.0,Aadhar,792384.0,1351200.0,0,0,0,0
4313,35,2.0,Aadhar,618936.0,801576.0,0,0,0,0
511,47,1.0,Aadhar,654228.0,794160.0,4,3,0,1
1681,25,2.0,PAN,590892.0,964632.0,0,0,0,1
500,37,1.0,Aadhar,761364.0,983856.0,9,4,0,0
6341,25,1.0,Aadhar,626400.0,775800.0,3,3,0,0
1857,33,2.0,PAN,624936.0,765384.0,2,2,0,0
1389,29,1.0,Aadhar,715356.0,1068036.0,7,3,0,0
5616,39,2.0,Aadhar,648708.0,747000.0,2,0,0,0
3720,31,2.0,VoterID,508728.0,850464.0,0,0,0,0
2387,35,2.0,Aadhar,525528.0,782748.0,0,0,0,0
5542,29,1.0,Aadhar,648708.0,759000.0,0,0,0,1
3237,28,1.0,Aadhar,767364.0,923880.0,2,2,0,1
6173,24,,Aadhar,858204.0,1032000.0,2,2,0,0
1541,30,1.0,Aadhar,663108.0,869748.0,3,3,0,0
1218,28,2.0,VoterID,980232.0,1257072.0,0,0,0,1
2682,30,2.0,Aadhar,734556.0,847104.0,6,3,0,0
2994,40,1.0,Aadhar,572988.0,813612.0,10,5,0,0
5513,28,2.0,Aadhar,600936.0,941304.0,0,0,0,0
1192,47,2.0,Aadhar,861804.0,1221852.0,4,2,0,1
5773,48,2.0,Aadhar,693108.0,888708.0,8,0,0,1
5294,27,,Aadhar,544188.0,878280.0,0,0,0,1
1543,34,2.0,Aadhar,693108.0,1176648.0,17,2,0,0
3302,48,1.0,Aadhar,679908.0,819600.0,3,2,0,0
3325,41,2.0,Aadhar,508728.0,715020.0,2,2,0,1
2540,49,2.0,Aadhar,639636.0,852000.0,0,0,0,1
954,37,2.0,Aadhar,841476.0,1008000.0,0,0,0,1
4847,29,1.0,Aadhar,578988.0,779580.0,2,2,0,0
4331,46,2.0,Aadhar,657348.0,879288.0,21,5,0,0
733,37,2.0,Aadhar,519528.0,745392.0,3,3,0,0
6991,39,2.0,Aadhar,502128.0,775332.0,23,5,1,1
1157,36,2.0,Aadhar,554988.0,832308.0,2,2,0,1
6477,48,2.0,Aadhar,693228.0,803400.0,4,3,0,0
3295,26,2.0,Aadhar,811884.0,1374372.0,0,0,0,0
2983,33,2.0,Aadhar,930612.0,1268880.0,5,3,0,1
5306,25,2.0,Aadhar,524328.0,902280.0,2,2,0,1
5162,36,1.0,Aadhar,636936.0,737400.0,0,0,0,1
2157,25,1.0,Aadhar,867804.0,1048800.0,2,0,0,1
1063,48,2.0,PAN,663108.0,835788.0,8,5,0,0
2617,33,1.0,Aadhar,728556.0,908748.0,3,3,0,0
1168,41,2.0,Aadhar,716244.0,1087212.0,2,0,0,0
3223,30,2.0,Aadhar,1134060.0,2094864.0,2,0,0,1
3637,43,2.0,Aadhar,778584.0,951576.0,0,0,0,1
5589,29,1.0,PAN,879432.0,1302420.0,0,0,0,0
2939,29,1.0,Aadhar,699756.0,912264.0,4,4,0,0
4492,29,2.0,Aadhar,577788.0,832800.0,2,2,0,1
3141,43,2.0,Aadhar,651600.0,743916.0,2,0,0,0
4981,24,,Aadhar,734556.0,1261680.0,0,0,0,1
144,45,2.0,Aadhar,817092.0,1104960.0,0,0,0,0
6935,36,2.0,VoterID,569340.0,850152.0,2,0,0,0
3578,46,2.0,Aadhar,767364.0,870288.0,2,2,0,1
4947,40,2.0,Aadhar,740364.0,900216.0,0,0,0,1
2783,30,2.0,PAN,701364.0,883368.0,0,0,0,1
718,34,2.0,Aadhar,522648.0,813492.0,6,2,0,1
1820,34,2.0,Aadhar,739392.0,957600.0,7,2,0,0
2503,45,1.0,Aadhar,690696.0,819648.0,10,7,0,1
4361,29,1.0,Aadhar,802584.0,967536.0,0,0,0,0
4172,26,2.0,Aadhar,1157880.0,1649640.0,0,0,0,1
396,25,2.0,Aadhar,632436.0,813408.0,0,0,0,0
5732,45,1.0,Aadhar,696156.0,871116.0,8,3,0,0
6321,44,1.0,Aadhar,724956.0,891072.0,0,0,0,0
6763,37,1.0,Aadhar,640188.0,860412.0,13,8,0,0
4493,35,2.0,Aadhar,633636.0,818784.0,0,0,0,1
1366,32,2.0,Aadhar,828876.0,972948.0,18,3,0,1
6373,42,2.0,Aadhar,585636.0,780840.0,11,7,0,0
6000,31,1.0,Aadhar,727140.0,896100.0,0,0,0,0
596,25,1.0,Aadhar,687108.0,881196.0,2,0,0,0
6206,42,2.0,Aadhar,968232.0,1305204.0,0,0,0,0
3953,25,2.0,PAN,772584.0,1208100.0,0,0,0,1
5393,24,,Aadhar,641700.0,771840.0,0,0,0,0
5918,47,1.0,Aadhar,562188.0,758328.0,22,11,0,0
4969,31,1.0,Aadhar,694308.0,942900.0,0,0,0,0
2915,47,2.0,Aadhar,433668.0,592680.0,0,0,0,0
2327,38,2.0,Aadhar,651636.0,919848.0,0,0,0,0
5645,36,1.0,Aadhar,615048.0,830700.0,3,3,0,0
3767,39,2.0,VoterID,604536.0,863460.0,0,0,0,0
3441,32,1.0,Aadhar,868476.0,1187940.0,6,4,1,1
3852,41,2.0,Aadhar,443628.0,873984.0,3,2,0,0
4133,30,2.0,Aadhar,954156.0,1707996.0,0,0,0,0
6413,36,1.0,Aadhar,410448.0,564000.0,0,0,0,0
2144,48,2.0,Aadhar,512712.0,849432.0,0,0,0,1
6450,44,2.0,Aadhar,845004.0,965700.0,0,0,0,0
5074,32,1.0,VoterID,552396.0,758208.0,0,0,0,1
1572,24,2.0,Aadhar,532188.0,945732.0,0,0,0,0
4080,34,2.0,Aadhar,470532.0,911208.0,0,0,0,1
1123,37,2.0,Aadhar,538188.0,706200.0,8,2,0,0
2787,37,1.0,Aadhar,407568.0,819708.0,3,3,1,0
6336,27,2.0,Aadhar,545976.0,862008.0,0,0,0,0
2968,40,2.0,Aadhar,672708.0,806160.0,5,5,0,1
2505,27,1.0,Aadhar,657096.0,888000.0,0,0,0,1
5989,27,2.0,VoterID,496728.0,790380.0,0,0,0,0
3466,25,2.0,Aadhar,956232.0,1133244.0,0,0,0,1
676,32,1.0,Aadhar,666156.0,804744.0,4,2,0,0
2809,23,,Aadhar,725220.0,895368.0,8,3,0,1
3349,43,1.0,Aadhar,467700.0,790728.0,0,0,0,1
729,49,2.0,Aadhar,710484.0,830400.0,0,0,0,0
413,42,1.0,Aadhar,867804.0,1063200.0,20,3,0,0
3147,26,1.0,Aadhar,1019868.0,1384596.0,0,0,0,0
1517,29,1.0,Aadhar,660156.0,792684.0,0,0,0,1
5746,39,1.0,Aadhar,531204.0,783852.0,24,2,0,1
826,41,2.0,Aadhar,681108.0,844056.0,0,0,0,1
3268,49,1.0,Aadhar,496728.0,758952.0,4,0,0,0
3975,49,2.0,Aadhar,702156.0,930228.0,0,0,0,1
617,35,1.0,Aadhar,521580.0,837876.0,10,4,0,0
115,43,2.0,Aadhar,818676.0,1482072.0,11,5,0,1
418,48,2.0,Aadhar,482808.0,652680.0,5,3,0,0
3070,46,1.0,Aadhar,722556.0,823500.0,2,0,0,0
1626,37,2.0,Aadhar,770556.0,939828.0,0,0,0,1
6932,48,2.0,Aadhar,603636.0,823056.0,0,0,0,0
4186,36,2.0,Aadhar,651108.0,800868.0,0,0,0,1
2897,31,1.0,Aadhar,338748.0,473352.0,0,0,0,1
6530,26,1.0,Aadhar,708156.0,808800.0,0,0,0,1
2083,34,2.0,Aadhar,744468.0,890820.0,0,0,0,1
754,28,1.0,Aadhar,472740.0,779868.0,2,2,0,0
2547,49,2.0,Aadhar,604836.0,809976.0,10,5,0,1
3970,25,1.0,Aadhar,694800.0,859272.0,0,0,0,0
3374,25,2.0,Aadhar,633636.0,855120.0,2,2,0,0
5727,35,2.0,VoterID,668508.0,1006020.0,2,0,0,1
4108,43,2.0,Aadhar,615636.0,957684.0,10,3,0,0
2445,24,1.0,Aadhar,580188.0,927288.0,0,0,0,0
4381,45,2.0,Aadhar,509628.0,704916.0,3,2,0,0
1067,26,1.0,Aadhar,625128.0,897540.0,0,0,0,1
3914,34,1.0,Aadhar,864204.0,1136400.0,5,5,0,0
5288,47,1.0,Aadhar,599736.0,726396.0,2,2,0,1
5537,36,2.0,VoterID,604596.0,869136.0,3,0,0,0
5388,26,1.0,Aadhar,622560.0,776112.0,6,3,0,1
5733,44,2.0,PAN,589740.0,904464.0,0,0,0,0
3499,46,2.0,Aadhar,550140.0,781812.0,5,4,0,1
2739,27,2.0,Aadhar,782028.0,1278636.0,0,0,0,1
5053,33,1.0,VoterID,745764.0,1225740.0,0,0,0,1
4001,27,2.0,Aadhar,556188.0,776112.0,0,0,0,0
1569,40,2.0,Aadhar,614136.0,846000.0,3,2,0,1
2428,26,,VoterID,1051440.0,1524240.0,24,9,0,0
3747,32,2.0,Aadhar,606336.0,735924.0,0,0,0,0
6481,31,1.0,Aadhar,580188.0,756000.0,3,2,0,0
1688,44,1.0,Aadhar,831876.0,1007676.0,0,0,0,1
852,42,2.0,Aadhar,619200.0,713208.0,3,3,0,1
3547,37,1.0,Aadhar,566388.0,741600.0,0,0,0,1
6304,29,2.0,Driving,770556.0,1321380.0,0,0,0,0
896,36,2.0,Aadhar,687108.0,986064.0,0,0,0,0
4593,34,1.0,Aadhar,508728.0,693252.0,5,3,0,0
6402,41,2.0,Aadhar,749364.0,866508.0,2,0,0,0
5879,26,2.0,Aadhar,574188.0,1019688.0,0,0,0,1
336,29,1.0,Aadhar,638136.0,821832.0,5,5,0,0
2840,48,1.0,Aadhar,794028.0,900000.0,5,2,0,0
3088,28,2.0,PAN,438732.0,859704.0,0,0,0,0
4612,30,1.0,Aadhar,782028.0,894432.0,0,0,0,0
1349,35,1.0,Aadhar,419268.0,895140.0,23,10,0,1
1016,36,2.0,Aadhar,603636.0,771120.0,0,0,0,1
2817,47,1.0,Aadhar,725436.0,900936.0,7,2,0,0
1632,34,2.0,Aadhar,867804.0,1026000.0,8,7,0,0
2490,43,,Aadhar,508128.0,955056.0,0,0,0,1
3731,38,2.0,Aadhar,706956.0,803580.0,0,0,0,1
3252,47,1.0,Aadhar,618336.0,748908.0,0,0,0,0
6475,40,1.0,Aadhar,714156.0,911856.0,0,0,0,1
5878,44,2.0,Aadhar,992232.0,1344144.0,0,0,0,1
5882,41,2.0,Aadhar,562188.0,853680.0,3,2,0,0
2071,29,1.0,Aadhar,520728.0,722196.0,0,0,0,1
4453,36,2.0,Aadhar,687108.0,821580.0,3,2,0,1
6832,36,2.0,Aadhar,554988.0,743520.0,3,0,0,0
5409,44,2.0,VoterID,661188.0,943764.0,32,14,0,0
1636,47,2.0,Aadhar,745356.0,916944.0,6,3,0,0
4647,34,2.0,Aadhar,588036.0,786000.0,2,0,0,0
2480,31,1.0,Aadhar,624000.0,807600.0,2,0,0,0
2266,26,1.0,Aadhar,1162788.0,2012016.0,0,0,0,1
2960,42,2.0,Aadhar,771384.0,939588.0,31,15,0,0
5324,39,,Aadhar,746364.0,928896.0,4,2,0,0
6609,42,1.0,Aadhar,770400.0,1023696.0,2,2,0,1
3060,49,1.0,Aadhar,618936.0,810000.0,2,2,0,1
5054,47,2.0,Aadhar,820284.0,1059600.0,0,0,0,1
5870,49,2.0,Aadhar,618936.0,784008.0,2,2,0,0
2142,39,1.0,Aadhar,782028.0,1233252.0,16,9,0,0
5105,37,2.0,Aadhar,627636.0,892680.0,7,2,0,0
3119,44,2.0,Aadhar,532188.0,742680.0,0,0,0,1
5189,34,2.0,Aadhar,566988.0,824904.0,7,4,0,1
6601,25,1.0,Aadhar,688308.0,833952.0,0,0,0,0
4046,37,2.0,Aadhar,1385016.0,2079924.0,0,0,0,0
3357,24,,Aadhar,666492.0,874800.0,2,0,0,1
2745,31,2.0,Aadhar,630036.0,837600.0,0,0,0,0
5093,31,2.0,Aadhar,526728.0,984228.0,2,2,0,0
3507,26,1.0,Aadhar,550188.0,847080.0,0,0,0,0
1680,40,2.0,PAN,702156.0,880884.0,2,2,0,0
4250,32,1.0,Aadhar,728556.0,1007328.0,4,3,0,0
3148,26,2.0,Aadhar,645636.0,898500.0,0,0,0,0
2295,32,2.0,VoterID,636936.0,1071840.0,0,0,0,1
581,27,1.0,Aadhar,818028.0,1237092.0,0,0,0,0
1471,35,1.0,Aadhar,572940.0,897600.0,9,4,0,0
4800,44,1.0,Aadhar,725892.0,875916.0,0,0,0,0
4071,30,2.0,Aadhar,359808.0,577728.0,3,2,0,0
5309,39,2.0,Aadhar,663108.0,811320.0,22,2,0,0
3344,46,2.0,Aadhar,484728.0,749580.0,2,2,0,0
4993,44,2.0,Aadhar,660360.0,892800.0,0,0,0,1
4584,27,1.0,Aadhar,822984.0,1021872.0,2,0,0,1
3673,25,1.0,Aadhar,725436.0,922848.0,0,0,0,1
560,35,2.0,Aadhar,473268.0,625080.0,2,0,0,1
5238,30,1.0,Aadhar,950232.0,1308264.0,0,0,0,1
5216,28,1.0,Aadhar,685356.0,785640.0,2,2,0,0
2850,40,2.0,Aadhar,585636.0,905520.0,0,0,0,0
513,26,1.0,Aadhar,786000.0,1152960.0,0,0,0,1
4730,34,2.0,VoterID,517128.0,721056.0,0,0,0,1
1082,30,2.0,Aadhar,684156.0,791844.0,0,0,0,1
1665,29,1.0,Aadhar,696156.0,806892.0,3,3,0,1
1013,35,1.0,Aadhar,464208.0,672000.0,0,0,0,1
1932,44,1.0,Aadhar,606936.0,781044.0,3,3,0,1
1151,41,2.0,Aadhar,693108.0,836892.0,3,3,0,0
2839,39,2.0,Aadhar,757764.0,858492.0,0,0,0,1
5950,23,,Aadhar,588804.0,894216.0,2,2,0,1
117,40,2.0,Aadhar,778584.0,963816.0,2,2,0,1
741,46,2.0,Aadhar,515928.0,775548.0,0,0,0,1
6719,48,1.0,Aadhar,655908.0,870648.0,0,0,0,0
6071,45,1.0,Aadhar,634836.0,798480.0,0,0,0,0
5178,46,1.0,VoterID,566904.0,788304.0,2,2,0,1
3676,38,1.0,Aadhar,1086660.0,1233804.0,7,5,0,1
5907,48,1.0,Aadhar,766044.0,924072.0,4,3,0,0
831,45,2.0,Aadhar,472728.0,774840.0,2,0,0,0
120,47,2.0,Aadhar,716556.0,835848.0,0,0,0,0
4753,40,1.0,Aadhar,711108.0,869880.0,0,0,0,0
6677,42,1.0,Aadhar,796584.0,966000.0,2,2,0,0
6623,43,2.0,Aadhar,684156.0,848088.0,0,0,0,1
6920,33,2.0,VoterID,594936.0,813648.0,0,0,0,1
636,28,1.0,Aadhar,696708.0,852588.0,0,0,0,1
4466,37,2.0,Aadhar,762624.0,1300956.0,3,2,0,1
4365,24,,VoterID,849804.0,1196652.0,0,0,0,1
4143,35,2.0,VoterID,815004.0,1255200.0,2,0,0,1
992,27,1.0,Aadhar,715356.0,830496.0,0,0,0,0
877,39,1.0,VoterID,843804.0,1011900.0,0,0,0,1
4870,26,1.0,Aadhar,639636.0,811428.0,2,0,0,0
5316,29,1.0,Aadhar,642636.0,830184.0,2,0,0,0
5223,31,2.0,Aadhar,812028.0,1271976.0,3,3,0,1
5,29,1.0,Aadhar,1139880.0,1902000.0,0,0,0,0
3052,45,2.0,Aadhar,481128.0,742500.0,0,0,0,0
5692,24,2.0,Aadhar,664956.0,755280.0,0,0,0,0
3125,27,2.0,Aadhar,737364.0,952392.0,0,0,0,1
6408,33,2.0,VoterID,867804.0,1321572.0,2,0,0,1
2661,33,2.0,Aadhar,672156.0,776880.0,0,0,0,0
2492,23,,Aadhar,867876.0,1354608.0,2,2,0,1
5174,39,2.0,Aadhar,774984.0,997116.0,0,0,0,1
3855,44,2.0,Aadhar,597336.0,799632.0,0,0,0,0
4934,36,1.0,Aadhar,662916.0,860268.0,2,0,0,0
4778,40,1.0,Aadhar,806028.0,1020888.0,5,4,0,0
1716,35,2.0,Aadhar,730956.0,952104.0,0,0,0,1
6449,34,1.0,Aadhar,806028.0,958044.0,3,3,0,0
6458,40,1.0,Aadhar,513528.0,840000.0,5,4,0,0
6294,35,2.0,Aadhar,527148.0,1001748.0,0,0,0,0
1149,27,1.0,VoterID,746556.0,892200.0,2,2,0,0
3262,43,1.0,Aadhar,425268.0,562320.0,0,0,0,0
575,40,1.0,Aadhar,717564.0,860916.0,4,2,0,0
3770,34,1.0,Aadhar,550248.0,719436.0,0,0,0,0
3737,47,2.0,VoterID,878604.0,1419900.0,0,0,0,1
4147,30,2.0,Aadhar,330348.0,1020864.0,0,0,0,0
854,33,2.0,Aadhar,710484.0,942936.0,4,3,0,1
1983,26,2.0,Aadhar,672924.0,941316.0,0,0,0,1
2775,27,2.0,VoterID,526920.0,801012.0,0,0,0,1
5920,45,2.0,Aadhar,632436.0,982800.0,2,2,0,0
4930,32,1.0,Aadhar,675108.0,821856.0,9,4,0,0
5212,41,1.0,Aadhar,769356.0,875256.0,4,2,0,1
1167,36,2.0,Aadhar,636456.0,863520.0,0,0,0,1
6003,25,1.0,Aadhar,655908.0,748716.0,0,0,0,0
972,43,2.0,Aadhar,481248.0,1179720.0,0,0,0,0
2702,34,1.0,Aadhar,400092.0,571440.0,0,0,0,0
4496,30,1.0,VoterID,577740.0,842520.0,3,3,0,0
3848,34,2.0,Aadhar,480648.0,842940.0,0,0,0,0
2369,30,2.0,Aadhar,615624.0,811320.0,0,0,0,0
4116,45,2.0,Aadhar,405012.0,511620.0,2,0,0,0
4781,24,,Aadhar,597156.0,785208.0,0,0,0,0
4132,35,2.0,VoterID,672156.0,811356.0,7,3,0,1
2951,26,2.0,Aadhar,962232.0,1334472.0,0,0,0,0
5626,40,2.0,Aadhar,713676.0,940068.0,2,2,0,1
525,26,2.0,Aadhar,571188.0,813240.0,2,0,0,0
2456,32,2.0,PAN,767364.0,1074996.0,0,0,0,0
5017,37,1.0,Aadhar,853824.0,992400.0,2,2,0,1
1842,33,2.0,Aadhar,1037868.0,1419492.0,9,3,0,0
5987,44,1.0,Aadhar,616236.0,830868.0,3,3,0,0
